X,Y,OBJECTID,GCOMPID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,PIPECO,COMPID,OPERATOR,POSREL,NUM_UNITS,CERT_HP,PLANT_COST,EXP_FUEL,EXP_OTHER,GAS_COMPRE,OP_COMP_HR,OP_NUM_COM,OP_DATE_PE,EXP_POWER,ELEC_COMPR
-88.918954077999956,44.335614287000048,38,GCOMP1031,WEYAUWEGA,E6135 CR-X,NOT AVAILABLE,WEYAUWEGA,WI,54983,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WAUPACA,55135,USA,44.335614287,-88.918954078,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-11-04T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,WITHIN 40 FEET,1,6000,12479763,0,0,0,1460,1,2012-11-24T00:00:00.000Z,554429,3463501
-110.243088265,41.442130212000045,39,GCOMP1032,WYOMING - EAKIN/MUDDY CREEK,EAKIN STATION RD,7 MI NW OF EXIT 48 I-80 E,FORT BRIDGER,WY,82933,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,UINTA,56041,USA,41.442130212,-110.243088265,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-11T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.questarpipeline.com/,QUESTAR PIPELINE COMPANY,55,QUESTAR PIPELINE COMPANY,WITHIN 40 FEET,5,15080,25148567,798777,544821,281700,7059,5,2012-02-29T00:00:00.000Z,0,0
-117.405781313999967,47.277471638000065,40,GCOMP1033,#6- ROSALIA,EAST 315 BABB ROAD,NOT AVAILABLE,ROSALIA,WA,99170,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SPOKANE,53063,USA,47.277471638,-117.405781314,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-18T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.gastransmissionnw.com/,GAS TRANSMISSION NORTHWEST LLC,86,GAS TRANSMISSION NORTHWEST LLC,WITHIN 40 FEET,3,48000,50453085,4053075,266640,1484643,11576,2,2012-04-05T00:00:00.000Z,0,0
-80.053539,42.0976,41,GCOMP1034,SUMMIT,EAST GRANDVIEW BLVD. & GRANDVIEW BLVD.,NOT AVAILABLE,ERIE,PA,16510,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ERIE,42049,USA,42.0976,-80.053539,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-16T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.natfuel.com/,NATIONAL FUEL GAS SUPPLY CORPORATION,16,NATIONAL FUEL GAS SUPPLY CORPORATION,WITHIN 40 FEET,2,880,1589586,32864,144438,12529,3156,1,2012-12-11T00:00:00.000Z,12899,149674
-104.201781767999989,46.302511878000075,42,GCOMP1035,SOUTH BAKER,EAST OF CORAL CREEK RD/ (5.83 MILES SE OF BAKER),NOT AVAILABLE,BAKER,MT,59313,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,FALLON,30025,USA,46.302511878,-104.201781768,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015-08-14T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://transmission.wbienergy.com/,WILLISTON BASIN INTERSTATE PIPELINE COMPANY,49,WILLISTON BASIN INTERSTATE PIPELINE COMPANY,WITHIN 40 FEET,2,3360,4208528,194327,103510,72709,8750,2,2012-06-05T00:00:00.000Z,0,0
-80.312014431999955,25.831466496000075,43,GCOMP1036,STATION 22,EAST OF LEHMAN FACILITY AT 6801 NW 72ND AVENUE,NOT AVAILABLE,HIALEAH,FL,33166,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MIAMI-DADE,12025,USA,25.831466496,-80.312014432,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-18T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://fgttransfer.energytransfer.com/,"FLORIDA GAS TRANSMISSION COMPANY, LLC",34,"FLORIDA GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,2,8500,-999,0,988115,0,5580,1,2012-01-03T00:00:00.000Z,0,0
-102.326906403999928,34.305406330000032,44,GCOMP1037,DIMMITT,EL PASO CAMP RD/TX-199,"(16 MI S OF DIMMITT ON HWY 385, THEN W 1 MI)",DIMMITT,TX,79027,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LAMB,48279,USA,34.30540633,-102.326906404,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-21T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,https://pipeportal.kindermorgan.com/,"EL PASO NATURAL GAS COMPANY, L.L.C.",33,"EL PASO NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,5,6750,5078284,131027,317366,43734,3762,2,2012-03-04T00:00:00.000Z,0,0
-113.455861,33.539606,45,GCOMP1038,WENDEN,EL PASO NATURAL GAS COMPANY ACCESS RD (SOUTH OF I 10 AT MP 63),NOT AVAILABLE,WENDEN,AZ,85348,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LA PAZ,04012,USA,33.539606,-113.455861,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE, IMAGERY",2015-10-09T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,https://pipeportal.kindermorgan.com/,"EL PASO NATURAL GAS COMPANY, L.L.C.",33,"EL PASO NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,2,15760,22247765,730086,428374,282813,4750,2,2012-08-31T00:00:00.000Z,0,0
-109.124965644999975,35.615837645000049,46,GCOMP1039,WINDOW ROCK,EL PASO STATION RD/WEST OF INDIAN RTE 12,NOT AVAILABLE,WINDOW ROCK,AZ,86511,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,APACHE,04001,USA,35.615837645,-109.124965645,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE, IMAGERY",2015-10-09T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,https://pipeportal.kindermorgan.com/,"EL PASO NATURAL GAS COMPANY, L.L.C.",33,"EL PASO NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,13,36000,41931170,3497409,2970578,1329144,58301,8,2012-04-07T00:00:00.000Z,0,0
-122.559087545999958,46.913916694000079,47,GCOMP104,FORT LEWIS,11885 BALD HILL RD SE,NOT AVAILABLE,YELM,WA,98597,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,THURSTON,53067,USA,46.913916694,-122.559087546,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015-08-24T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.northwest.williams.com/,NORTHWEST PIPELINE GP,37,NORTHWEST PIPELINE GP,WITHIN 40 FEET,1,4700,683466,0,0,0,0,0,,0,0
-80.819446591999963,39.132210286000024,48,GCOMP1040,MAXWELL,ELK LICK RUN (WV-5/23)/1.8 MILES SOUTH OF SUMMERS,NOT AVAILABLE,SUMMERS,WV,26421,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,DODDRIDGE,54017,USA,39.132210286,-80.819446592,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",2015-10-15T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,1,440,4555170,133121,157532,45847,8767,1,2012-12-12T00:00:00.000Z,133121,-999
-77.920066,42.848677,49,GCOMP1041,#233 - GENESEO,FEDERAL RD. & DOW RD.,NOT AVAILABLE,GENESEO,NY,14454,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LIVINGSTON,36051,USA,42.848677,-77.920066,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-03T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,2,7000,15680998,179682,107516,64962,1077,1,2012-01-25T00:00:00.000Z,0,0
-79.835632,38.82067,50,GCOMP1042,FILES CREEK,FILES CREEK RD.,NOT AVAILABLE,BEVERLY,WV,26253,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,RANDOLPH,54083,USA,38.82067,-79.835632,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-29T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,10,14600,12399660,1937622,1681725,682471,59968,10,2012-11-07T00:00:00.000Z,61801,-999
-80.647451,39.110276,51,GCOMP1043,WOLF RUN,FINK CREEK ROAD,NOT AVAILABLE,CAMDEN,WV,26338,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LEWIS,54041,USA,39.110276,-80.647451,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015-09-22T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,4,7100,27529621,181988,481882,61526,3193,2,2012-10-03T00:00:00.000Z,0,0
-78.678322,41.218361,52,GCOMP1044,BOONE MOUNTAIN,FIRE TOWER-RATTLESNAKE RD/NE OF BUNDY CEMETARY RD,NOT AVAILABLE,BROCKPORT,PA,15823,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ELK,42047,USA,41.218361,-78.678322,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",2015-10-06T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.natfuel.com/,NATIONAL FUEL GAS SUPPLY CORPORATION,16,NATIONAL FUEL GAS SUPPLY CORPORATION,WITHIN 40 FEET,2,300,411133,20735,52736,7905,5221,2,2012-01-15T00:00:00.000Z,6146,46273
-80.644837,39.765788,53,GCOMP1045,ADALINE,FISH CREEK & GREENFIELD RIDGE,NOT AVAILABLE,ADALINE,WV,26033,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MARSHALL,54051,USA,39.765788,-80.644837,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-29T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,7,8800,10135818,365378,731705,135753,14827,3,2012-02-13T00:00:00.000Z,0,0
-79.081835604999981,41.120152708000028,54,GCOMP1046,KNOX,FIVE MILE RUN ROAD (SOUTH),NOT AVAILABLE,BROOKVILLE,PA,15825,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,JEFFERSON,42065,USA,41.120152708,-79.081835605,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-16T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.natfuel.com/,NATIONAL FUEL GAS SUPPLY CORPORATION,16,NATIONAL FUEL GAS SUPPLY CORPORATION,WITHIN 40 FEET,4,1968,7329325,127034,190536,48430,15635,2,2012-02-08T00:00:00.000Z,11934,132586
-95.893353,29.145142,55,GCOMP1047,STATION 4,FM 1728 HWY & HILL RD.,NOT AVAILABLE,PLEDGER,TX,77468,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MATAGORDA,48321,USA,29.145142,-95.893353,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-18T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://fgttransfer.energytransfer.com/,"FLORIDA GAS TRANSMISSION COMPANY, LLC",34,"FLORIDA GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,2,4000,5360931,16080,456239,5893,375,0,2012-01-03T00:00:00.000Z,0,0
-96.127964,29.405694,56,GCOMP1048,STATION 301 - WHARTON,FM-1161,NOT AVAILABLE,WHARTON,TX,77488,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WHARTON,48481,USA,29.405694,-96.127964,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-16T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,6,16800,9632203,0,0,52,2,0,,0,0
-101.221028511999975,36.476248022000036,57,GCOMP1049,TEXAS-HANSFORD-HANSFORD COUNTY,FM-1261,NOT AVAILABLE,SPEARMAN,TX,79081,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HANSFORD,48195,USA,36.476248022,-101.221028512,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-11T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://peplmessenger.energytransfer.com/,"PANHANDLE EASTERN PIPE LINE COMPANY, LP",28,"PANHANDLE EASTERN PIPE LINE COMPANY, LP",WITHIN 40 FEET,11,8200,7982888,2663461,0,887748,31023,6,2012-07-20T00:00:00.000Z,0,0
-121.035687904,44.438748868000062,58,GCOMP105,#11- MADRAS,11900 US-26,NOT AVAILABLE,MADRAS,OR,97741,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,JEFFERSON,41031,USA,44.438748868,-121.035687904,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-18T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.gastransmissionnw.com/,GAS TRANSMISSION NORTHWEST LLC,86,GAS TRANSMISSION NORTHWEST LLC,WITHIN 40 FEET,2,25100,33855878,119779,78887,43875,455,2,2012-06-28T00:00:00.000Z,0,0
-101.048074044999964,36.085993611000042,59,GCOMP1050,SPEARMAN PLANT,FM-281,NOT AVAILABLE,PERRYTON,TX,79070,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,OCHILTREE,48357,USA,36.085993611,-101.048074045,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-10-19T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.dcpmidstream.com/,"CIMARRON RIVER PIPELINE, LLC",575,"CIMARRON RIVER PIPELINE, LLC",WITHIN 40 FEET,5,12050,12392502,0,1964741,551245,32411,5,2012-10-18T00:00:00.000Z,115672,2096528
-101.536756,35.693162,60,GCOMP1051,STATION 111 - FRITCH,FM-687,PHILLIPS CAMP RD,FRITCH,TX,79036,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HUTCHINSON,48233,USA,35.693162,-101.536756,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-16T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,5,9120,3051561,0,0,0,0,0,,0,0
-79.719738,41.97173,61,GCOMP1052,CARTER HILL,FOLLET RD/WEST OF BUFFALO RD,NOT AVAILABLE,CORRY,PA,16407,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ERIE,42049,USA,41.97173,-79.719738,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",2015-10-06T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.natfuel.com/,NATIONAL FUEL GAS SUPPLY CORPORATION,16,NATIONAL FUEL GAS SUPPLY CORPORATION,WITHIN 40 FEET,2,765,2013247,15148,21771,5775,2480,1,2012-03-26T00:00:00.000Z,4262,44401
-95.337706997999987,30.646834146000042,62,GCOMP1053,HUNTSVILLE,FOREST SERVICE ROAD 207,NOT AVAILABLE,OAKHURST,TX,77359,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SAN JACINTO,48407,USA,30.646834146,-95.337706998,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-01T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,1,10500,9218534,5667,0,2076,38,1,2012-10-31T00:00:00.000Z,20605,113280
-80.449208,39.129627,63,GCOMP1054,LIGHTBURN,FORK RIVER ROAD & RT 8,NOT AVAILABLE,JANE LEW,WV,26378,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LEWIS,54033,USA,39.129627,-80.449208,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-08-21T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,7,28120,46132400,920109,2750757,309216,9737,5,2012-12-28T00:00:00.000Z,0,0
-87.225853,38.506708,64,GCOMP1055,#2110 PETERSBURG,FORTY DOLLAR RD/ NORTH OF E. DOANE LN,NOT AVAILABLE,PETERSBURG,IN,47567,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,PIKE,18125,USA,38.506708,-87.225853,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015-10-05T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,www.mgt.nborder.com,MIDWESTERN GAS TRANSMISSION COMPANY,5,MIDWESTERN GAS TRANSMISSION COMPANY,WITHIN 40 FEET,4,11640,12018794,0,0,233095,8054,3,2012-11-03T00:00:00.000Z,0,0
-91.25592,46.584569,65,GCOMP1056,IRON RIVER,FR-420/FR-242,"3 MILES NORTH OF 13975 US-2, IRON RIVER, WI 54847",ASHLAND,WI,54806,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,BAYFIELD,55007,USA,46.584569,-91.25592,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-18T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.glgt.com/,GREAT LAKES GAS TRANSMISSION LIMITED PTRSHP,51,GREAT LAKES GAS TRANSMISSION LIMITED PTRSHP,WITHIN 40 FEET,2,31300,31055820,97568,215973,36244,197,1,2012-10-03T00:00:00.000Z,0,0
-99.388086711999961,36.286453483000052,66,GCOMP1057,WOODWARD COUNTY 2,"FROM E0510 RD (SMITH AVE) & OK 34 (1ST ST) IN SHARON, OK, DRIVE 3 MILES WEST ON E0510 RD THEN 0.8 MILE NORTH ON N2030",NOT AVAILABLE,FARGO,OK,73840,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WOODWARD,40153,USA,36.286453483,-99.388086712,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, U.S. FEDERAL REGISTER",2015-10-16T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.dcpmidstream.com/,"CIMARRON RIVER PIPELINE, LLC",575,"CIMARRON RIVER PIPELINE, LLC",WITHIN 40 FEET,4,1134,4352691,0,54723,43957,16375,4,2012-06-28T00:00:00.000Z,7676,77200
-81.516018,31.752741,67,GCOMP1058,RICEBORO,GA HIGHWAY 119,NOT AVAILABLE,RICEBORO,GA,31323,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LIBERTY,13179,USA,31.752741,-81.516018,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-10T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://ixsnp.sonetpremier.com/,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",7,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,1,7684,-999,1522,172873,647,10,1,2012-05-10T00:00:00.000Z,0,0
-79.838581,39.74766,68,GCOMP1059,MCCLELLANDTOWN,GANS RD./LAKE LYNN RD.,NOT AVAILABLE,MC CLELLANDTOWN,PA,15458,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,FAYETTE,42051,USA,39.74766,-79.838581,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-11-04T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,1,225,199456,0,4075,0,0,0,,194,-999
-76.925377,39.266608,69,GCOMP106,NO. 190 ELLICOTT CITY,11910 CARROLL MILL RD.,NOT AVAILABLE,ELLICOTT CITY,MD,21042,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HOWARD,24027,USA,39.266608,-76.925377,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-08-25T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,12,29250,37772316,3294813,4330283,1254802,66642,11,2012-04-01T00:00:00.000Z,0,0
-112.69992905,42.817729950000057,70,GCOMP1060,POCATELLO,GAS LINE RD,NOT AVAILABLE,POCATELLO,ID,83204,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,POWER,16077,USA,42.81772995,-112.69992905,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-14T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.northwest.williams.com/,NORTHWEST PIPELINE GP,37,NORTHWEST PIPELINE GP,WITHIN 40 FEET,4,9400,7974298,1041779,544301,363019,17841,4,2012-03-18T00:00:00.000Z,0,0
-81.501274,38.194687,71,GCOMP1061,CHEYLAN,GAS PLANT RD OFF EXIT 85 ON WV TURNPIKE,NOT AVAILABLE,CHEYLAN,WV,25035,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,KANAWHA,54039,USA,38.194687,-81.501274,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC DOCKET CP10-448-000, WEST VIRGINIA DEPARTMENT OF ENVIRONMENTAL PROTECTION, CORPORATE WEBSITE",2015-08-24T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,1,4735,24112778,2470,43539,793,19,0,,0,0
-97.855423512999948,27.747897422000051,72,GCOMP1062,#1 - AGUA DULCE,GILLRINA RD/ CO RD 32,NOT AVAILABLE,ROBSTOWN,TX,78330,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,NUECES,48355,USA,27.747897422,-97.855423513,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-03T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,12,17800,19476461,566098,1103230,206134,12457,3,2012-05-05T00:00:00.000Z,0,0
-87.250065,37.259505,73,GCOMP1063,GRAHAM LAKE FIELD,GOSSETT LANE & HIGHWAY 601,NOT AVAILABLE,GREENVILLE,KY,42345,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MUHLENBERG,21177,USA,37.259505,-87.250065,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-08-27T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://infopost.bwpmlp.com/,"TEXAS GAS TRANSMISSION, LLC",18,"TEXAS GAS TRANSMISSION, LLC",WITHIN 40 FEET,2,990,3374282,7108,26108,3006,0,0,,0,0
